SessionID;IPID;TIMESTAMP;VHOST;URL_FILE;PAGE_NAME;REF_URL_category;page_load_error;page_action_detail;tip;service_detail;xps_info;page_action_detail_EN;service_detail_EN;tip_EN
25708754;145636;2015-09-09 11:25:09.043000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
5404060;10984;2015-09-09 09:28:41.477000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;;0;;;;;;;
21560452;1077668;2015-09-09 10:08:23.727000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
24421036;616910;2015-09-08 18:52:07.277000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
17614321;1614088;2015-09-08 15:08:46.630000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;1. Uw situatie;;;1. Your situation;
7558104;469579;2015-09-09 10:09:24.700000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
18276558;505081;2015-09-09 11:24:41.547000000;www.werk.nl;/werk_nl/werknemer/contact/vestiging-zoeken;vestiging-zoeken;;0;;;;;;;
3531342;1151006;2015-09-08 13:49:24;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
1658239;438129;2015-09-09 11:49:28.863000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
18431898;1527655;2015-09-08 13:49:30.403000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
7393301;115996;2015-09-09 13:12:04.680000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/inschrijven;inschrijven;UWV;0;;;;;;;
23306754;581164;2015-09-08 13:55:02.883000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
22532225;1728554;2015-09-09 10:30:32.810000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23075418;1438902;2015-09-08 13:57:08.997000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
24653731;928003;2015-09-08 12:27:17.687000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
23476951;1212735;2015-09-08 14:14:04.937000000;www.werk.nl;/werk_nl/werknemer/home;home;;1;;;;;;;
20902102;447326;2015-09-08 12:24:19.127000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
7856115;531295;2015-09-09 10:39:47.700000000;www.werk.nl;/werk_nl/werkgever/vacature_plaatsen;vacature_plaatsen;;0;;;;;;;
25736845;438129;2015-09-09 11:01:33.537000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
17753054;1793546;2015-09-09 10:26:45.723000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
217653;318276;2015-09-09 16:37:56.543000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
20526337;88187;2015-09-09 03:04:15.197000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
1309359;517892;2015-09-09 08:37:52.310000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;Search Engine;0;;;;;;;
1157265;201857;2015-09-09 12:39:46.067000000;www.werk.nl;/werk_nl/werkgever/werkbedrijf/wat_doet_uwv;wat_doet_uwv;;0;;;;;;;
23456555;563862;2015-09-09 11:37:30.340000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/inschrijven;inschrijven;;0;;;;;;;
5655933;1148968;2015-09-08 12:32:28.513000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
14838253;1564245;2015-09-09 09:59:41.997000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
12834080;436929;2015-09-09 09:24:49.367000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
4857380;76678;2015-09-09 10:29:52.060000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
22532225;1728554;2015-09-09 11:50:18.577000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
21728572;126579;2015-09-09 09:30:53.243000000;www.werk.nl;/werk_nl/werkgever/login;login;;0;;;;;;;
10209562;30226;2015-09-08 11:44:05.280000000;www.werk.nl;/portal/page/portal/werk_nl/werknemer/ontslag/uwv/redenen;redenen;;0;;;;;;;
28139008;651026;2015-09-09 11:33:18.453000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23309958;1434339;2015-09-08 13:27:24.273000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
307553;1308965;2015-09-09 10:32:32.190000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
10991923;1392705;2015-09-09 10:00:33.043000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
28911732;237498;2015-09-09 13:09:40.407000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
14452576;555879;2015-09-09 09:05:38.997000000;www.werk.nl;/werk_nl/werknemer/contact;contact;;0;;;;;;;
30719565;531651;2015-09-09 08:54:14.730000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
2975294;47461;2015-09-09 09:10:33.140000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
25211355;98691;2015-09-09 07:28:57.747000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;5. Ander werk/inkomsten;;;5. Other work/income;
11303425;630458;2015-09-08 16:39:42.693000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
8421655;153952;2015-09-09 11:37:32.577000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
24718593;951941;2015-09-09 20:53:16.667000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
30180489;1794948;2015-09-08 13:36:47.200000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
31278581;416085;2015-09-09 11:19:19.610000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
18660628;10984;2015-09-08 11:23:00.187000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
217653;318276;2015-09-09 16:37:47.853000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
25633216;1656954;2015-09-09 09:38:14.157000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
15738639;191979;2015-09-08 11:23:16.273000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
26107087;145923;2015-09-09 09:04:24.580000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30870235;352901;2015-09-09 11:43:11.843000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
1629135;53127;2015-09-09 00:36:48.867000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
1721891;164078;2015-09-09 10:27:13.253000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30233966;105502;2015-09-09 09:44:05.683000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
5323826;253860;2015-09-09 20:31:06.903000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
24982899;544086;2015-09-09 08:06:09.733000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
30384005;1547284;2015-09-09 06:10:40.270000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
2363759;321473;2015-09-09 09:15:57.540000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
22720142;829781;2015-09-09 10:21:15.393000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;5. Ander werk/inkomsten;;;5. Other work/income;
24421036;616910;2015-09-08 18:52:20.643000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
6591853;1423537;2015-09-09 11:04:04.813000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
16771389;128891;2015-09-09 10:21:26.577000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
25708754;145636;2015-09-09 11:18:59.670000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
8374578;841415;2015-09-09 07:12:03.803000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
13116901;1158170;2015-09-09 10:22:00.510000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
21512202;1607776;2015-09-08 14:14:07.950000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
5940366;949689;2015-09-09 10:59:21.697000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
12654737;1464414;2015-09-09 10:22:56.737000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
12013523;1580850;2015-09-09 10:01:21.193000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
26431693;397471;2015-09-08 13:32:51.233000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
11440646;743129;2015-09-09 11:07:07.887000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
1721891;164078;2015-09-09 10:28:10.687000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
25708754;145636;2015-09-09 11:19:16.557000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
7276673;897852;2015-09-08 20:13:46.290000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
21227898;308376;2015-09-09 09:37:20.057000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
7276673;897852;2015-09-08 20:14:03.617000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
7896191;361900;2015-09-09 11:45:09.750000000;www.werk.nl;/shared/timeout.htm;timeout.htm;UWV;0;;;;;;;
21227898;308376;2015-09-09 09:37:06.240000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
19549103;1207014;2015-09-08 17:34:44.020000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
14974656;1426749;2015-09-08 12:41:25.110000000;www.werk.nl;/werk_nl/werkgever/login;login;;0;;;;;;;
17627707;376719;2015-09-09 10:03:35.527000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
30570935;1613537;2015-09-08 13:27:52.117000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
28289541;1699550;2015-09-09 09:10:21.577000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
27820658;407580;2015-09-09 11:48:52.650000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
17499279;1597495;2015-09-09 11:05:16.583000000;www.werk.nl;/printservice/print;print;;0;;;;;;;
30185895;56662;2015-09-09 10:28:19.123000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
25008853;1685446;2015-09-09 11:48:59.003000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
23692006;1557828;2015-09-08 15:22:46.177000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
9218788;1137013;2015-09-09 06:37:34.930000000;www.werk.nl;/xdocs/ux-frontend/fonts/uwvsanlig-webfont.woff;uwvsanlig-webfont.woff;;0;;;;;;;
21227898;308376;2015-09-09 09:37:09.673000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
29798983;251718;2015-09-08 13:27:20.357000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
1721891;164078;2015-09-09 10:27:16.823000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
27339524;491388;2015-09-09 10:39:07.517000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
21724003;1556532;2015-09-08 13:19:18.823000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
10735808;1796878;2015-09-09 07:32:21.483000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
13096470;1500470;2015-09-08 12:33:21.183000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
4430066;409031;2015-09-09 11:35:08.013000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
16220661;203233;2015-09-08 09:24:48.630000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
27896427;367664;2015-09-08 16:48:36.383000000;www.werk.nl;/werk_nl/werkgever/mijn_werk_nl/mijn_bedrijfsprofiel/contactpersonen;contactpersonen;;0;;;;;;;
11068913;155158;2015-09-09 09:34:07.447000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
23692006;1557828;2015-09-08 15:22:51.217000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
12013523;1580850;2015-09-09 09:59:58.043000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
13298935;145923;2015-09-09 08:59:59.703000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
940965;74653;2015-09-09 09:31:50.960000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
6349697;1651362;2015-09-08 13:21:54.403000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
19805389;1780603;2015-09-08 12:45:41.303000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
29240590;242349;2015-09-09 10:27:42.150000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
13615215;1347752;2015-09-09 00:20:51.917000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
638770;1571348;2015-09-09 11:49:15.590000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
2702921;34031;2015-09-09 07:47:46.120000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
1629135;53127;2015-09-09 00:26:45.967000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
17499279;1597495;2015-09-09 10:43:19.623000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
8121823;145923;2015-09-09 11:56:44.477000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
3944800;1337365;2015-09-08 16:39:41.660000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
27518514;214216;2015-09-09 09:11:58.790000000;www.werk.nl;/werk_nl/werknemer/solliciteren/europa/land/oostenrijk;oostenrijk;Search Engine;0;;;;;;;
29034378;235001;2015-09-09 10:42:38.957000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
25444536;821902;2015-09-09 08:08:20.717000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
20217510;1426749;2015-09-09 09:26:05.807000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
241857;682756;2015-09-08 16:28:13.167000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
15332167;438129;2015-09-09 09:56:02.727000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
8121823;145923;2015-09-09 11:32:42.333000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
12745345;345340;2015-09-08 14:58:55.403000000;www.werk.nl;/portal/page/portal/werk_nl/werkgever/home;home;Logging In;0;;;;;;;
10818092;850782;2015-09-09 11:53:32.443000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
26268609;158232;2015-09-09 11:32:52.687000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
2514772;516218;2015-09-09 10:28:11.847000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
22579333;1127104;2015-09-09 10:49:21.080000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
16208377;148852;2015-09-09 08:40:11.967000000;www.werk.nl;/werk_nl/werknemer/contact;contact;;0;;;;;;;
9568935;885174;2015-09-09 09:45:24.430000000;www.werk.nl;/werk_nl/werknemer/contact;contact;;0;;;;;;;
3310624;308376;2015-09-09 09:34:18.483000000;www.werk.nl;/printservice/print;print;;0;;;;;;;
749155;1434421;2015-09-09 00:25:45.287000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;Search Engine;0;;;;;;;
7181815;179490;2015-09-08 15:23:38.173000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
26684644;148852;2015-09-09 09:35:36.980000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
14002671;355908;2015-09-08 13:36:58.187000000;www.werk.nl;/printservice/print;print;;0;;;;;;;
813290;400244;2015-09-08 15:23:32.270000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
14656003;143555;2015-09-09 11:31:35.957000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/inschrijven;inschrijven;Search Engine;0;;;;;;;
29007564;1699550;2015-09-08 13:21:40.013000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
25633216;1656954;2015-09-09 09:42:06.447000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
2514772;516218;2015-09-09 10:28:16.457000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
25708754;145636;2015-09-09 11:23:21.687000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
5323826;253860;2015-09-09 20:24:46.427000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
8879749;145923;2015-09-09 09:29:34.463000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
6632991;435775;2015-09-09 10:30:39.803000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
7465678;1724413;2015-09-08 20:17:06.843000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
7856115;531295;2015-09-09 10:41:18.510000000;www.werk.nl;/werk_nl/werkgever/vacature_plaatsen;vacature_plaatsen;;0;;;;;;;
29240590;242349;2015-09-09 10:30:43.523000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
28509030;505030;2015-09-09 11:45:04.787000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
10713810;825426;2015-09-08 17:43:08.923000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
1449328;333951;2015-09-09 09:36:57.973000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
5402802;1215314;2015-09-08 18:00:06.437000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
8305076;841743;2015-09-08 10:02:40.563000000;www.werk.nl;/shared/timeout.htm;timeout.htm;;0;;;;;;;
7872423;190846;2015-09-09 10:50:48.727000000;www.werk.nl;/werk_nl/werkgever/meerweten/arbeidsrecht;arbeidsrecht;Search Engine;0;;;;;;;
17052999;53778;2015-09-09 09:07:48.003000000;www.werk.nl;/werk_nl/werkgever/mijn_werk_nl/mijn_bedrijfsprofiel/bedrijfsgegevens;bedrijfsgegevens;;0;;;;;;;
26725334;179490;2015-09-09 14:00:17.323000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
13771080;1804759;2015-09-08 18:52:03.780000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
3520679;1038639;2015-09-08 13:17:30.617000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
5323826;253860;2015-09-09 20:27:08.820000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
30776037;361291;2015-09-09 10:22:08.847000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
13449520;1050959;2015-09-09 11:11:29.543000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
2925740;507888;2015-09-08 16:38:05.713000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
5494977;851952;2015-09-09 10:47:27.310000000;www.werk.nl;/werk_nl/werkgever/mijn_werk_nl/mijn_vacatures;mijn_vacatures;;0;;;;;;;
13247403;1597495;2015-09-09 10:54:22.583000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
25604746;542198;2015-09-08 13:28:35.177000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
8879749;145923;2015-09-09 09:14:28.160000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
17499279;1597495;2015-09-09 11:04:22.710000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
15250972;875142;2015-09-09 11:06:29.933000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
25707985;1658274;2015-09-08 15:27:58.377000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
13079573;109387;2015-09-09 13:00:12.687000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
16311349;46090;2015-09-09 09:23:33.087000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
20407131;963860;2015-09-08 14:22:29.947000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
27118525;164078;2015-09-09 09:10:44.847000000;www.werk.nl;/werk_nl/werkgever/login;login;;0;;;;;;;
15250972;875142;2015-09-09 11:05:58.583000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
21698833;1559509;2015-09-08 11:57:06.783000000;www.werk.nl;/printservice/print;print;;0;;;;;;;
28139008;651026;2015-09-09 11:17:14.333000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
22730462;1035953;2015-09-09 11:51:42.067000000;www.werk.nl;/werk_nl/werkgever/mijn_werk_nl/mijn_vacatures;mijn_vacatures;;0;;;;;;;
3675985;1125126;2015-09-08 09:43:26.890000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
22123478;1757977;2015-09-09 11:17:52.207000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
21374949;164078;2015-09-08 11:38:10.340000000;www.werk.nl;/werk_nl/werkgever/login;login;;0;;;;;;;
992867;112929;2015-09-08 12:49:16.627000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
12834080;436929;2015-09-09 09:06:27.797000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
11916641;447326;2015-09-08 20:30:30.347000000;www.werk.nl;/shared/timeout.htm;timeout.htm;;0;;;;;;;
4982589;1757977;2015-09-09 08:46:30.367000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
30719565;531651;2015-09-09 09:06:18.783000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
25084703;561528;2015-09-08 22:19:55.540000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
